"","V1"
"7093","TC033655"
"7094","TC033661"
"7095","TC033663"
"7096","TC033664"
"7097","TC033666"
"7098","TC033669"
"7099","TC033674"
"7100","TC033676"
"7101","TC033679"
"7102","TC033686"
"7103","TC033694"
"7104","TC033695"
"7105","TC033697"
"7106","TC033707"
"7107","TC033708"
"7108","TC033710"
"7109","TC033719"
"7110","TC033723"
"7111","TC033726"
"7112","TC033727"
"7113","TC033728"
"7114","TC033730"
"7115","TC033737"
"7116","TC033741"
"7117","TC033751"
"7118","TC033752"
"7119","TC033758"
"7120","TC033759"
"7121","TC033760"
"7122","TC033761"
"7123","TC033762"
"7124","TC033764"
"7125","TC033765"
"7126","TC033766"
"7127","TC033772"
"7128","TC033774"
"7129","TC033781"
"7130","TC033782"
"7131","TC033783"
"7132","TC033795"
"7133","TC033801"
"7134","TC033821"
"7135","TC033824"
"7136","TC033828"
"7137","TC033829"
"7138","TC033833"
"7139","TC033837"
"7140","TC033839"
"7141","TC033840"
"7142","TC033842"
"7143","TC033844"
"7144","TC033848"
"7145","TC033849"
"7146","TC033854"
"7147","TC033857"
"7148","TC033860"
"7149","TC033861"
"7150","TC033862"
"7151","TC033863"
"7152","TC033865"
"7153","TC033866"
"7154","TC033867"
"7155","TC033869"
"7156","TC033871"
"7157","TC033873"
"7158","TC033874"
"7159","TC033875"
"7160","TC033877"
"7161","TC033881"
"7162","TC033882"
"7163","TC033886"
"7164","TC033888"
"7165","TC033889"
"7166","TC033892"
"7167","TC033897"
"7168","TC033899"
"7169","TC033900"
"7170","TC033902"
"7171","TC033903"
"7172","TC033907"
"7173","TC033908"
"7174","TC033909"
"7175","TC033910"
"7176","TC033914"
"7177","TC033915"
"7178","TC033917"
"7179","TC033930"
"7180","TC033932"
"7181","TC033938"
"7182","TC033939"
"7183","TC033944"
"7184","TC033945"
"7185","TC033949"
"7186","TC033953"
"7187","TC033954"
"7188","TC033961"
"7189","TC033962"
"7190","TC033972"
"7191","TC033975"
"7192","TC033976"
"7193","TC033979"
"7194","TC033982"
"7195","TC033986"
"7196","TC033988"
"7197","TC033994"
"7198","TC033997"
"7199","TC033999"
"7200","TC034000"
"7201","TC034001"
"7202","TC034008"
"7203","TC034011"
"7204","TC034015"
"7205","TC034018"
"7206","TC034023"
"7207","TC034024"
"7208","TC034026"
"7209","TC034027"
"7210","TC034034"
"7211","TC034035"
"7212","TC034037"
"7213","TC034038"
"7214","TC034043"
"7215","TC034045"
"7216","TC034051"
"7217","TC034054"
"7218","TC034056"
"7219","TC034057"
"7220","TC034062"
"7221","TC034064"
"7222","TC034077"
"7223","TC034078"
"7224","TC034081"
"7225","TC034083"
"7226","TC034097"
"7227","TC034099"
"7228","TC034101"
"7229","TC034102"
"7230","TC034106"
"7231","TC034113"
"7232","TC034114"
"7233","TC034115"
"7234","TC034117"
"7235","TC034119"
"7236","TC034120"
"7237","TC034121"
"7238","TC034124"
"7239","TC034131"
"7240","TC034134"
"7241","TC034147"
"7242","TC034148"
"7243","TC034149"
"7244","TC034150"
"7245","TC034151"
"7246","TC034152"
"7247","TC034153"
"7248","TC034154"
"7249","TC034157"
"7250","TC034162"
"7251","TC034164"
"7252","TC034165"
"7253","TC034168"
"7254","TC034171"
"7255","TC034175"
"7256","TC034181"
"7257","TC034182"
"7258","TC034183"
"7259","TC034187"
"7260","TC034189"
"7261","TC034191"
"7262","TC034192"
"7263","TC034196"
"7264","TC034200"
"7265","TC034205"
"7266","TC034206"
"7267","TC034209"
"7268","TC034212"
"7269","TC034213"
"7270","TC034214"
"7271","TC034215"
"7272","TC034218"
"7273","TC034219"
"7274","TC034220"
"7275","TC034221"
"7276","TC034233"
"7277","TC034234"
"7278","TC034235"
"7279","TC034237"
"7280","TC034238"
"7281","TC034245"
"7282","TC034246"
"7283","TC034248"
"7284","TC034250"
"7285","TC034251"
"7286","TC034256"
"7287","TC034257"
"7288","TC034258"
"7289","TC034264"
"7290","TC034269"
"7291","TC034271"
"7292","TC034273"
"7293","TC034278"
"7294","TC034284"
"7295","TC034286"
"7296","TC034288"
"7297","TC034290"
"7298","TC034304"
"7299","TC034307"
"7300","TC034313"
"7301","TC034314"
"7302","TC034319"
"7303","TC034320"
"7304","TC034321"
"7305","TC034325"
"7306","TC034326"
"7307","TC034327"
"7308","TC034334"
"7309","TC034335"
"7310","TC034338"
"7311","TC034345"
"7312","TC034346"
"7313","TC034349"
"7314","TC034350"
"7315","TC034353"
"7316","TC034359"
"7317","TC034366"
"7318","TC034368"
"7319","TC034372"
"7320","TC034373"
"7321","TC034380"
"7322","TC034395"
"7323","TC034398"
"7324","TC034400"
"7325","TC034401"
"7326","TC034402"
"7327","TC034403"
"7328","TC034408"
"7329","TC034410"
"7330","TC034415"
"7331","TC034417"
"7332","TC034428"
"7333","TC034429"
"7334","TC034432"
"7335","TC034438"
"7336","TC034443"
"7337","TC034445"
"7338","TC034447"
"7339","TC034450"
"7340","TC034452"
"7341","TC034454"
"7342","TC034456"
"7343","TC034459"
"7344","TC034464"
"7345","TC034466"
"7346","TC034467"
"7347","TC034470"
"7348","TC034473"
"7349","TC034479"
"7350","TC034481"
"7351","TC034486"
"7352","TC034499"
"7353","TC034502"
"7354","TC034511"
"7355","TC034517"
"7356","TC034518"
"7357","TC034519"
"7358","TC034523"
"7359","TC034526"
"7360","TC034527"
"7361","TC034533"
"7362","TC034536"
"7363","TC034538"
"7364","TC034544"
"7365","TC034545"
"7366","TC034548"
"7367","TC034553"
"7368","TC034554"
"7369","TC034555"
"7370","TC034556"
"7371","TC034558"
"7372","TC034562"
"7373","TC034563"
"7374","TC034565"
"7375","TC034567"
"7376","TC034568"
"7377","TC034569"
"7378","TC034571"
"7379","TC034573"
"7380","TC034576"
"7381","TC034578"
"7382","TC034579"
"7383","TC034581"
"7384","TC034583"
"7385","TC034584"
"7386","TC034588"
"7387","TC034590"
"7388","TC034591"
"7389","TC034598"
"7390","TC034600"
"7391","TC034601"
"7392","TC034603"
"7393","TC034605"
"7394","TC034608"
"7395","TC034609"
"7396","TC034610"
"7397","TC034614"
"7398","TC034621"
"7399","TC034623"
"7400","TC034630"
"7401","TC034631"
"7402","TC034632"
"7403","TC034636"
"7404","TC034637"
"7405","TC034638"
"7406","TC034639"
"7407","TC034646"
"7408","TC034648"
"7409","TC034649"
"7410","TC034653"
"7411","TC034654"
"7412","TC034655"
"7413","TC034656"
"7414","TC034659"
"7415","TC034664"
"7416","TC034665"
"7417","TC034667"
"7418","TC034668"
"7419","TC034669"
"7420","TC034673"
"7421","TC034677"
"7422","TC034679"
"7423","TC034682"
"7424","TC034690"
"7425","TC034696"
"7426","TC034697"
"7427","TC034698"
"7428","TC034699"
"7429","TC034700"
"7430","TC034707"
"7431","TC034708"
"7432","TC034709"
"7433","TC034714"
"7434","TC034715"
"7435","TC034716"
"7436","TC034718"
"7437","TC034721"
"7438","TC034724"
"7439","TC034725"
"7440","TC034731"
"7441","TC034737"
"7442","TC034741"
"7443","TC034742"
"7444","TC034743"
"7445","TC034746"
"7446","TC034752"
"7447","TC034753"
"7448","TC034754"
"7449","TC034755"
"7450","TC034756"
"7451","TC034757"
"7452","TC034758"
"7453","TC034759"
"7454","TC034760"
"7455","TC034765"
"7456","TC034767"
"7457","TC034770"
"7458","TC034778"
"7459","TC034780"
"7460","TC034782"
"7461","TC034785"
"7462","TC034787"
"7463","TC034788"
"7464","TC034789"
"7465","TC034791"
"7466","TC034794"
"7467","TC034799"
"7468","TC034801"
"7469","TC034802"
"7470","TC034806"
"7471","TC034809"
"7472","TC034810"
"7473","TC034811"
"7474","TC034814"
"7475","TC034817"
"7476","TC034820"
"7477","TC034822"
"7478","TC034832"
"7479","TC034833"
"7480","TC034836"
"7481","TC034837"
"7482","TC034838"
"7483","TC034839"
"7484","TC034840"
"7485","TC034841"
"7486","TC034843"
"7487","TC034844"
"7488","TC034849"
"7489","TC034850"
"7490","TC034851"
"7491","TC034852"
"7492","TC034862"
"7493","TC034863"
"7494","TC034864"
"7495","TC034865"
"7496","TC034866"
"7497","TC034870"
"7498","TC034872"
"7499","TC034876"
"7500","TC034878"
"7501","TC034879"
"7502","TC034880"
"7503","TC034881"
"7504","TC034882"
"7505","TC034884"
"7506","TC034885"
"7507","TC034887"
"7508","TC034888"
"7509","TC034889"
"7510","TC034893"
"7511","TC034894"
"7512","TC034899"
"7513","TC034901"
"7514","TC034905"
"7515","TC034908"
"7516","TC034909"
"7517","TC034913"
"7518","TC034915"
"7519","TC034918"
"7520","TC034920"
"7521","TC034923"
"7522","TC034927"
"7523","TC034929"
"7524","TC034931"
"7525","TC034932"
"7526","TC034937"
"7527","TC034938"
"7528","TC034939"
"7529","TC034942"
"7530","TC034948"
"7531","TC034950"
"7532","TC034952"
"7533","TC034953"
"7534","TC034954"
"7535","TC034955"
"7536","TC034958"
"7537","TC034959"
"7538","TC034966"
"7539","TC034968"
"7540","TC034970"
"7541","TC034971"
"7542","TC034972"
"7543","TC034973"
"7544","TC034976"
"7545","TC034979"
"7546","TC034985"
"7547","TC034988"
"7548","TC034989"
"7549","TC034991"
"7550","TC034997"
"7551","TC034998"
"7552","TC034999"
"7553","TC035007"
"7554","TC035008"
"7555","TC035010"
"7556","TC035012"
"7557","TC035014"
"7558","TC035016"
"7559","TC035017"
"7560","TC035020"
"7561","TC035027"
"7562","TC035028"
"7563","TC035032"
"7564","TC035034"
"7565","TC035053"
